feature,p.value_tx,FDR_tx,logFC_tx,p.value_time,FDR_time,p.value_interaction,FDR_interaction,tx,time,Mean_Ice_15,Mean_Ice_30,Mean_Ice_60,Mean_Ice_90,Mean_RT_15,Mean_RT_30,Mean_RT_60,Mean_RT_90
C18_86.024815548073_91.1307346956081,0.616457888028712,0.9969365741869346,0.13099488609055462,0.8928570755386445,1,0.44401415289439283,1,RT,60,NA,NA,NA,NA,NA,NA,20.76420299257258,NA
C18_86.024815548073_91.1307346956081,0.616457888028712,0.9969365741869346,0.13099488609055462,0.8928570755386445,1,0.44401415289439283,1,RT,90,NA,NA,NA,NA,NA,NA,NA,21.041740795705355
HILIC_86.0600096990791_86.0350252624882,0.5331336639547781,0.9969365741869346,0.31787400137542143,0.267785198786773,1,0.16119496932998567,1,Ice,15,24.50502187657134,NA,NA,NA,NA,NA,NA,NA
HILIC_86.0600096990791_86.0350252624882,0.5331336639547781,0.9969365741869346,0.31787400137542143,0.267785198786773,1,0.16119496932998567,1,Ice,30,NA,24.5806356910924,NA,NA,NA,NA,NA,NA
HILIC_86.0600096990791_86.0350252624882,0.5331336639547781,0.9969365741869346,0.31787400137542143,0.267785198786773,1,0.16119496932998567,1,Ice,60,NA,NA,23.81863357583967,NA,NA,NA,NA,NA
HILIC_86.0600096990791_86.0350252624882,0.5331336639547781,0.9969365741869346,0.31787400137542143,0.267785198786773,1,0.16119496932998567,1,Ice,90,NA,NA,NA,24.775409155276897,NA,NA,NA,NA
HILIC_86.0600096990791_86.0350252624882,0.5331336639547781,0.9969365741869346,0.31787400137542143,0.267785198786773,1,0.16119496932998567,1,RT,15,NA,NA,NA,NA,24.82289587794676,NA,NA,NA
HILIC_86.0600096990791_86.0350252624882,0.5331336639547781,0.9969365741869346,0.31787400137542143,0.267785198786773,1,0.16119496932998567,1,RT,30,NA,NA,NA,NA,NA,24.48337746261748,NA,NA
HILIC_86.0600096990791_86.0350252624882,0.5331336639547781,0.9969365741869346,0.31787400137542143,0.267785198786773,1,0.16119496932998567,1,RT,60,NA,NA,NA,NA,NA,NA,25.324644279881863,NA
HILIC_86.0600096990791_86.0350252624882,0.5331336639547781,0.9969365741869346,0.31787400137542143,0.267785198786773,1,0.16119496932998567,1,RT,90,NA,NA,NA,NA,NA,NA,NA,24.877894045642996
C18_86.0613043752015_224.881254838764,0.2910220846151283,0.9969365741869346,0.7519195549213028,0.992936005991774,1,0.6228694585246372,1,Ice,15,20.63132214448363,NA,NA,NA,NA,NA,NA,NA
C18_86.0613043752015_224.881254838764,0.2910220846151283,0.9969365741869346,0.7519195549213028,0.992936005991774,1,0.6228694585246372,1,Ice,30,NA,20.83991263250255,NA,NA,NA,NA,NA,NA
C18_86.0613043752015_224.881254838764,0.2910220846151283,0.9969365741869346,0.7519195549213028,0.992936005991774,1,0.6228694585246372,1,Ice,60,NA,NA,20.73953246251991,NA,NA,NA,NA,NA
C18_86.0613043752015_224.881254838764,0.2910220846151283,0.9969365741869346,0.7519195549213028,0.992936005991774,1,0.6228694585246372,1,Ice,90,NA,NA,NA,20.7632162920442,NA,NA,NA,NA
C18_86.0613043752015_224.881254838764,0.2910220846151283,0.9969365741869346,0.7519195549213028,0.992936005991774,1,0.6228694585246372,1,RT,15,NA,NA,NA,NA,21.383241699404934,NA,NA,NA
C18_86.0613043752015_224.881254838764,0.2910220846151283,0.9969365741869346,0.7519195549213028,0.992936005991774,1,0.6228694585246372,1,RT,30,NA,NA,NA,NA,NA,20.555337132207693,NA,NA
C18_86.0613043752015_224.881254838764,0.2910220846151283,0.9969365741869346,0.7519195549213028,0.992936005991774,1,0.6228694585246372,1,RT,60,NA,NA,NA,NA,NA,NA,20.17142386486824,NA
C18_86.0613043752015_224.881254838764,0.2910220846151283,0.9969365741869346,0.7519195549213028,0.992936005991774,1,0.6228694585246372,1,RT,90,NA,NA,NA,NA,NA,NA,NA,20.91568397438352
HILIC_86.0963934260348_48.2367933565866,0.8280869230313133,0.9999999999999998,0.03297093923341336,0.6341410694201159,1,0.37607903728821224,1,Ice,15,28.409709798919273,NA,NA,NA,NA,NA,NA,NA
HILIC_86.0963934260348_48.2367933565866,0.8280869230313133,0.9999999999999998,0.03297093923341336,0.6341410694201159,1,0.37607903728821224,1,Ice,30,NA,28.567657059015776,NA,NA,NA,NA,NA,NA
HILIC_86.0963934260348_48.2367933565866,0.8280869230313133,0.9999999999999998,0.03297093923341336,0.6341410694201159,1,0.37607903728821224,1,Ice,60,NA,NA,28.43941274446916,NA,NA,NA,NA,NA
HILIC_86.0963934260348_48.2367933565866,0.8280869230313133,0.9999999999999998,0.03297093923341336,0.6341410694201159,1,0.37607903728821224,1,Ice,90,NA,NA,NA,28.385997524744404,NA,NA,NA,NA
HILIC_86.0963934260348_48.2367933565866,0.8280869230313133,0.9999999999999998,0.03297093923341336,0.6341410694201159,1,0.37607903728821224,1,RT,15,NA,NA,NA,NA,28.442680738152685,NA,NA,NA
HILIC_86.0963934260348_48.2367933565866,0.8280869230313133,0.9999999999999998,0.03297093923341336,0.6341410694201159,1,0.37607903728821224,1,RT,30,NA,NA,NA,NA,NA,28.823554405779667,NA,NA
HILIC_86.0963934260348_48.2367933565866,0.8280869230313133,0.9999999999999998,0.03297093923341336,0.6341410694201159,1,0.37607903728821224,1,RT,60,NA,NA,NA,NA,NA,NA,28.847469154913867,NA
HILIC_86.0963934260348_48.2367933565866,0.8280869230313133,0.9999999999999998,0.03297093923341336,0.6341410694201159,1,0.37607903728821224,1,RT,90,NA,NA,NA,NA,NA,NA,NA,28.7450104917536
C18_87.008748837038_24.060863492984,0.4622638229710775,0.9969365741869346,0.14855332428127105,0.9881539770603323,1,0.7092227996977338,1,Ice,15,27.99978114691835,NA,NA,NA,NA,NA,NA,NA
C18_87.008748837038_24.060863492984,0.4622638229710775,0.9969365741869346,0.14855332428127105,0.9881539770603323,1,0.7092227996977338,1,Ice,30,NA,28.04921273451121,NA,NA,NA,NA,NA,NA
C18_87.008748837038_24.060863492984,0.4622638229710775,0.9969365741869346,0.14855332428127105,0.9881539770603323,1,0.7092227996977338,1,Ice,60,NA,NA,28.01628407720303,NA,NA,NA,NA,NA
C18_87.008748837038_24.060863492984,0.4622638229710775,0.9969365741869346,0.14855332428127105,0.9881539770603323,1,0.7092227996977338,1,Ice,90,NA,NA,NA,28.06341903730566,NA,NA,NA,NA
C18_87.008748837038_24.060863492984,0.4622638229710775,0.9969365741869346,0.14855332428127105,0.9881539770603323,1,0.7092227996977338,1,RT,15,NA,NA,NA,NA,28.14833447119962,NA,NA,NA
C18_87.008748837038_24.060863492984,0.4622638229710775,0.9969365741869346,0.14855332428127105,0.9881539770603323,1,0.7092227996977338,1,RT,30,NA,NA,NA,NA,NA,28.36472935010352,NA,NA
C18_87.008748837038_24.060863492984,0.4622638229710775,0.9969365741869346,0.14855332428127105,0.9881539770603323,1,0.7092227996977338,1,RT,60,NA,NA,NA,NA,NA,NA,28.101695839212404,NA
C18_87.008748837038_24.060863492984,0.4622638229710775,0.9969365741869346,0.14855332428127105,0.9881539770603323,1,0.7092227996977338,1,RT,90,NA,NA,NA,NA,NA,NA,NA,28.216887871583175
HILIC_87.0440664180162_292.996531918628,0.932529877471401,0.9999999999999998,0.038911405613741484,0.8304437122591017,1,0.6238176571888787,1,Ice,15,22.092405708151336,NA,NA,NA,NA,NA,NA,NA
HILIC_87.0440664180162_292.996531918628,0.932529877471401,0.9999999999999998,0.038911405613741484,0.8304437122591017,1,0.6238176571888787,1,Ice,30,NA,21.87265393588644,NA,NA,NA,NA,NA,NA
HILIC_87.0440664180162_292.996531918628,0.932529877471401,0.9999999999999998,0.038911405613741484,0.8304437122591017,1,0.6238176571888787,1,Ice,60,NA,NA,21.95156225705283,NA,NA,NA,NA,NA
HILIC_87.0440664180162_292.996531918628,0.932529877471401,0.9999999999999998,0.038911405613741484,0.8304437122591017,1,0.6238176571888787,1,Ice,90,NA,NA,NA,22.271132945573935,NA,NA,NA,NA
HILIC_87.0440664180162_292.996531918628,0.932529877471401,0.9999999999999998,0.038911405613741484,0.8304437122591017,1,0.6238176571888787,1,RT,15,NA,NA,NA,NA,22.131317113765075,NA,NA,NA
HILIC_87.0440664180162_292.996531918628,0.932529877471401,0.9999999999999998,0.038911405613741484,0.8304437122591017,1,0.6238176571888787,1,RT,30,NA,NA,NA,NA,NA,22.207694254041165,NA,NA
HILIC_87.0440664180162_292.996531918628,0.932529877471401,0.9999999999999998,0.038911405613741484,0.8304437122591017,1,0.6238176571888787,1,RT,60,NA,NA,NA,NA,NA,NA,22.40145341144591,NA
HILIC_87.0440664180162_292.996531918628,0.932529877471401,0.9999999999999998,0.038911405613741484,0.8304437122591017,1,0.6238176571888787,1,RT,90,NA,NA,NA,NA,NA,NA,NA,22.060407501731692
C18_87.0451523923482_30.0180498985361,0.4263372416421852,0.9969365741869346,0.194475601587941,0.9740648222941191,1,0.39314985333190616,1,Ice,15,22.673177444762203,NA,NA,NA,NA,NA,NA,NA
C18_87.0451523923482_30.0180498985361,0.4263372416421852,0.9969365741869346,0.194475601587941,0.9740648222941191,1,0.39314985333190616,1,Ice,30,NA,22.76784657628732,NA,NA,NA,NA,NA,NA
C18_87.0451523923482_30.0180498985361,0.4263372416421852,0.9969365741869346,0.194475601587941,0.9740648222941191,1,0.39314985333190616,1,Ice,60,NA,NA,22.744671981924864,NA,NA,NA,NA,NA
C18_87.0451523923482_30.0180498985361,0.4263372416421852,0.9969365741869346,0.194475601587941,0.9740648222941191,1,0.39314985333190616,1,Ice,90,NA,NA,NA,22.68259492207025,NA,NA,NA,NA
C18_87.0451523923482_30.0180498985361,0.4263372416421852,0.9969365741869346,0.194475601587941,0.9740648222941191,1,0.39314985333190616,1,RT,15,NA,NA,NA,NA,22.867653046350142,NA,NA,NA
C18_87.0451523923482_30.0180498985361,0.4263372416421852,0.9969365741869346,0.194475601587941,0.9740648222941191,1,0.39314985333190616,1,RT,30,NA,NA,NA,NA,NA,23.00619137719325,NA,NA
C18_87.0451523923482_30.0180498985361,0.4263372416421852,0.9969365741869346,0.194475601587941,0.9740648222941191,1,0.39314985333190616,1,RT,60,NA,NA,NA,NA,NA,NA,22.461944377716534,NA
C18_87.0451523923482_30.0180498985361,0.4263372416421852,0.9969365741869346,0.194475601587941,0.9740648222941191,1,0.39314985333190616,1,RT,90,NA,NA,NA,NA,NA,NA,NA,22.763094701817558
C18_88.0040397353644_197.6190619694,0.18985076053262542,0.9911398709670876,-0.252330733471337,0.05053886355358733,1,0.07691789038871027,1,Ice,15,24.296534762787076,NA,NA,NA,NA,NA,NA,NA
C18_88.0040397353644_197.6190619694,0.18985076053262542,0.9911398709670876,-0.252330733471337,0.05053886355358733,1,0.07691789038871027,1,Ice,30,NA,23.952772263783622,NA,NA,NA,NA,NA,NA
C18_88.0040397353644_197.6190619694,0.18985076053262542,0.9911398709670876,-0.252330733471337,0.05053886355358733,1,0.07691789038871027,1,Ice,60,NA,NA,24.22079792082791,NA,NA,NA,NA,NA
C18_88.0040397353644_197.6190619694,0.18985076053262542,0.9911398709670876,-0.252330733471337,0.05053886355358733,1,0.07691789038871027,1,Ice,90,NA,NA,NA,24.493828371900626,NA,NA,NA,NA
C18_88.0040397353644_197.6190619694,0.18985076053262542,0.9911398709670876,-0.252330733471337,0.05053886355358733,1,0.07691789038871027,1,RT,15,NA,NA,NA,NA,24.044204029315736,NA,NA,NA
C18_88.0040397353644_197.6190619694,0.18985076053262542,0.9911398709670876,-0.252330733471337,0.05053886355358733,1,0.07691789038871027,1,RT,30,NA,NA,NA,NA,NA,24.125371271060004,NA,NA
C18_88.0040397353644_197.6190619694,0.18985076053262542,0.9911398709670876,-0.252330733471337,0.05053886355358733,1,0.07691789038871027,1,RT,60,NA,NA,NA,NA,NA,NA,23.91265600145906,NA
C18_88.0040397353644_197.6190619694,0.18985076053262542,0.9911398709670876,-0.252330733471337,0.05053886355358733,1,0.07691789038871027,1,RT,90,NA,NA,NA,NA,NA,NA,NA,23.94900770909328
HILIC_88.0757072390906_85.9085842624815,0.4529829123391159,0.9969365741869346,0.2550581807597779,0.8886390120221295,1,0.6947401918241678,1,Ice,15,24.40919306220957,NA,NA,NA,NA,NA,NA,NA
HILIC_88.0757072390906_85.9085842624815,0.4529829123391159,0.9969365741869346,0.2550581807597779,0.8886390120221295,1,0.6947401918241678,1,Ice,30,NA,24.269452181802137,NA,NA,NA,NA,NA,NA
HILIC_88.0757072390906_85.9085842624815,0.4529829123391159,0.9969365741869346,0.2550581807597779,0.8886390120221295,1,0.6947401918241678,1,Ice,60,NA,NA,24.32284490912731,NA,NA,NA,NA,NA
HILIC_88.0757072390906_85.9085842624815,0.4529829123391159,0.9969365741869346,0.2550581807597779,0.8886390120221295,1,0.6947401918241678,1,Ice,90,NA,NA,NA,24.519843088926947,NA,NA,NA,NA
HILIC_88.0757072390906_85.9085842624815,0.4529829123391159,0.9969365741869346,0.2550581807597779,0.8886390120221295,1,0.6947401918241678,1,RT,15,NA,NA,NA,NA,24.66425124296935,NA,NA,NA
HILIC_88.0757072390906_85.9085842624815,0.4529829123391159,0.9969365741869346,0.2550581807597779,0.8886390120221295,1,0.6947401918241678,1,RT,30,NA,NA,NA,NA,NA,24.677843689121026,NA,NA
HILIC_88.0757072390906_85.9085842624815,0.4529829123391159,0.9969365741869346,0.2550581807597779,0.8886390120221295,1,0.6947401918241678,1,RT,60,NA,NA,NA,NA,NA,NA,24.342586130589563,NA
HILIC_88.0757072390906_85.9085842624815,0.4529829123391159,0.9969365741869346,0.2550581807597779,0.8886390120221295,1,0.6947401918241678,1,RT,90,NA,NA,NA,NA,NA,NA,NA,24.458026900846274
C18_88.9880435666205_31.5445860260535,0.8334243082408112,0.9999999999999998,0.05454405425564885,0.6771644214696748,1,0.5280355977642435,1,Ice,15,24.307341168246438,NA,NA,NA,NA,NA,NA,NA
C18_88.9880435666205_31.5445860260535,0.8334243082408112,0.9999999999999998,0.05454405425564885,0.6771644214696748,1,0.5280355977642435,1,Ice,30,NA,24.28540777284731,NA,NA,NA,NA,NA,NA
C18_88.9880435666205_31.5445860260535,0.8334243082408112,0.9999999999999998,0.05454405425564885,0.6771644214696748,1,0.5280355977642435,1,Ice,60,NA,NA,24.324606723043605,NA,NA,NA,NA,NA
C18_88.9880435666205_31.5445860260535,0.8334243082408112,0.9999999999999998,0.05454405425564885,0.6771644214696748,1,0.5280355977642435,1,Ice,90,NA,NA,NA,24.564369097962896,NA,NA,NA,NA
C18_88.9880435666205_31.5445860260535,0.8334243082408112,0.9999999999999998,0.05454405425564885,0.6771644214696748,1,0.5280355977642435,1,RT,15,NA,NA,NA,NA,24.36188522250209,NA,NA,NA
C18_88.9880435666205_31.5445860260535,0.8334243082408112,0.9999999999999998,0.05454405425564885,0.6771644214696748,1,0.5280355977642435,1,RT,30,NA,NA,NA,NA,NA,24.49488862005658,NA,NA
C18_88.9880435666205_31.5445860260535,0.8334243082408112,0.9999999999999998,0.05454405425564885,0.6771644214696748,1,0.5280355977642435,1,RT,60,NA,NA,NA,NA,NA,NA,24.02368446403998,NA
C18_88.9880435666205_31.5445860260535,0.8334243082408112,0.9999999999999998,0.05454405425564885,0.6771644214696748,1,0.5280355977642435,1,RT,90,NA,NA,NA,NA,NA,NA,NA,24.465198860320015
C18_89.024436719819_25.6010465145833,0.26612528182193834,0.9969365741869346,0.27455740082323665,0.8711752063852208,1,0.922749057417517,1,Ice,15,33.55180698569852,NA,NA,NA,NA,NA,NA,NA
C18_89.024436719819_25.6010465145833,0.26612528182193834,0.9969365741869346,0.27455740082323665,0.8711752063852208,1,0.922749057417517,1,Ice,30,NA,33.641435341924634,NA,NA,NA,NA,NA,NA
C18_89.024436719819_25.6010465145833,0.26612528182193834,0.9969365741869346,0.27455740082323665,0.8711752063852208,1,0.922749057417517,1,Ice,60,NA,NA,33.633621407169684,NA,NA,NA,NA,NA
C18_89.024436719819_25.6010465145833,0.26612528182193834,0.9969365741869346,0.27455740082323665,0.8711752063852208,1,0.922749057417517,1,Ice,90,NA,NA,NA,33.75554350427733,NA,NA,NA,NA
C18_89.024436719819_25.6010465145833,0.26612528182193834,0.9969365741869346,0.27455740082323665,0.8711752063852208,1,0.922749057417517,1,RT,15,NA,NA,NA,NA,33.82636438652175,NA,NA,NA
C18_89.024436719819_25.6010465145833,0.26612528182193834,0.9969365741869346,0.27455740082323665,0.8711752063852208,1,0.922749057417517,1,RT,30,NA,NA,NA,NA,NA,34.14269565658629,NA,NA
C18_89.024436719819_25.6010465145833,0.26612528182193834,0.9969365741869346,0.27455740082323665,0.8711752063852208,1,0.922749057417517,1,RT,60,NA,NA,NA,NA,NA,NA,34.25063316813204,NA
C18_89.024436719819_25.6010465145833,0.26612528182193834,0.9969365741869346,0.27455740082323665,0.8711752063852208,1,0.922749057417517,1,RT,90,NA,NA,NA,NA,NA,NA,NA,34.08151026115082
HILIC_89.0596264645825_22.182014269977,0.6878344390786799,0.9969365741869346,0.07133491836522583,0.8386950697376874,1,0.4186546752754454,1,Ice,15,22.231428044444304,NA,NA,NA,NA,NA,NA,NA
HILIC_89.0596264645825_22.182014269977,0.6878344390786799,0.9969365741869346,0.07133491836522583,0.8386950697376874,1,0.4186546752754454,1,Ice,30,NA,22.08263342145652,NA,NA,NA,NA,NA,NA
HILIC_89.0596264645825_22.182014269977,0.6878344390786799,0.9969365741869346,0.07133491836522583,0.8386950697376874,1,0.4186546752754454,1,Ice,60,NA,NA,22.115258184140945,NA,NA,NA,NA,NA
HILIC_89.0596264645825_22.182014269977,0.6878344390786799,0.9969365741869346,0.07133491836522583,0.8386950697376874,1,0.4186546752754454,1,Ice,90,NA,NA,NA,22.10835737085316,NA,NA,NA,NA
HILIC_89.0596264645825_22.182014269977,0.6878344390786799,0.9969365741869346,0.07133491836522583,0.8386950697376874,1,0.4186546752754454,1,RT,15,NA,NA,NA,NA,22.30276296280953,NA,NA,NA
HILIC_89.0596264645825_22.182014269977,0.6878344390786799,0.9969365741869346,0.07133491836522583,0.8386950697376874,1,0.4186546752754454,1,RT,30,NA,NA,NA,NA,NA,21.968248606739113,NA,NA
HILIC_89.0596264645825_22.182014269977,0.6878344390786799,0.9969365741869346,0.07133491836522583,0.8386950697376874,1,0.4186546752754454,1,RT,60,NA,NA,NA,NA,NA,NA,21.99426993043869,NA
HILIC_89.0596264645825_22.182014269977,0.6878344390786799,0.9969365741869346,0.07133491836522583,0.8386950697376874,1,0.4186546752754454,1,RT,90,NA,NA,NA,NA,NA,NA,NA,21.76379489089504
HILIC_89.0596890957605_283.755391345988,0.24509181936961674,0.9969365741869346,-0.49672698939848164,0.6027025772043211,1,0.292228511000087,1,Ice,15,22.947542526205453,NA,NA,NA,NA,NA,NA,NA
HILIC_89.0596890957605_283.755391345988,0.24509181936961674,0.9969365741869346,-0.49672698939848164,0.6027025772043211,1,0.292228511000087,1,Ice,30,NA,22.51896521734855,NA,NA,NA,NA,NA,NA
HILIC_89.0596890957605_283.755391345988,0.24509181936961674,0.9969365741869346,-0.49672698939848164,0.6027025772043211,1,0.292228511000087,1,Ice,60,NA,NA,22.962592525414564,NA,NA,NA,NA,NA
HILIC_89.0596890957605_283.755391345988,0.24509181936961674,0.9969365741869346,-0.49672698939848164,0.6027025772043211,1,0.292228511000087,1,Ice,90,NA,NA,NA,23.040734988693938,NA,NA,NA,NA
HILIC_89.0596890957605_283.755391345988,0.24509181936961674,0.9969365741869346,-0.49672698939848164,0.6027025772043211,1,0.292228511000087,1,RT,15,NA,NA,NA,NA,22.45081553680697,NA,NA,NA
HILIC_89.0596890957605_283.755391345988,0.24509181936961674,0.9969365741869346,-0.49672698939848164,0.6027025772043211,1,0.292228511000087,1,RT,30,NA,NA,NA,NA,NA,22.959014184081465,NA,NA
HILIC_89.0596890957605_283.755391345988,0.24509181936961674,0.9969365741869346,-0.49672698939848164,0.6027025772043211,1,0.292228511000087,1,RT,60,NA,NA,NA,NA,NA,NA,22.180953386274147,NA
HILIC_89.0596890957605_283.755391345988,0.24509181936961674,0.9969365741869346,-0.49672698939848164,0.6027025772043211,1,0.292228511000087,1,RT,90,NA,NA,NA,NA,NA,NA,NA,22.841472891399654
HILIC_90.0549694518151_70.3351130353514,0.4922374167868745,0.9969365741869346,0.1679841967088156,0.9764035927546879,1,0.9604184436586326,1,Ice,15,28.610579416489188,NA,NA,NA,NA,NA,NA,NA
HILIC_90.0549694518151_70.3351130353514,0.4922374167868745,0.9969365741869346,0.1679841967088156,0.9764035927546879,1,0.9604184436586326,1,Ice,30,NA,28.677994188557005,NA,NA,NA,NA,NA,NA
HILIC_90.0549694518151_70.3351130353514,0.4922374167868745,0.9969365741869346,0.1679841967088156,0.9764035927546879,1,0.9604184436586326,1,Ice,60,NA,NA,28.695329451266794,NA,NA,NA,NA,NA
HILIC_90.0549694518151_70.3351130353514,0.4922374167868745,0.9969365741869346,0.1679841967088156,0.9764035927546879,1,0.9604184436586326,1,Ice,90,NA,NA,NA,28.713588816280748,NA,NA,NA,NA
HILIC_90.0549694518151_70.3351130353514,0.4922374167868745,0.9969365741869346,0.1679841967088156,0.9764035927546879,1,0.9604184436586326,1,RT,15,NA,NA,NA,NA,28.778563613198003,NA,NA,NA
HILIC_90.0549694518151_70.3351130353514,0.4922374167868745,0.9969365741869346,0.1679841967088156,0.9764035927546879,1,0.9604184436586326,1,RT,30,NA,NA,NA,NA,NA,28.94123349063563,NA,NA
HILIC_90.0549694518151_70.3351130353514,0.4922374167868745,0.9969365741869346,0.1679841967088156,0.9764035927546879,1,0.9604184436586326,1,RT,60,NA,NA,NA,NA,NA,NA,29.045557706739807,NA
HILIC_90.0549694518151_70.3351130353514,0.4922374167868745,0.9969365741869346,0.1679841967088156,0.9764035927546879,1,0.9604184436586326,1,RT,90,NA,NA,NA,NA,NA,NA,NA,28.790956583239534
HILIC_90.091345511095_109.269081368148,0.735948786950811,0.9976445116039421,-0.11051128446010539,0.012245364165677525,1,0.08005454000507839,1,Ice,15,25.099570681735322,NA,NA,NA,NA,NA,NA,NA
HILIC_90.091345511095_109.269081368148,0.735948786950811,0.9976445116039421,-0.11051128446010539,0.012245364165677525,1,0.08005454000507839,1,Ice,30,NA,24.12849622088136,NA,NA,NA,NA,NA,NA
HILIC_90.091345511095_109.269081368148,0.735948786950811,0.9976445116039421,-0.11051128446010539,0.012245364165677525,1,0.08005454000507839,1,Ice,60,NA,NA,25.088378875420197,NA,NA,NA,NA,NA
HILIC_90.091345511095_109.269081368148,0.735948786950811,0.9976445116039421,-0.11051128446010539,0.012245364165677525,1,0.08005454000507839,1,Ice,90,NA,NA,NA,24.9356462279413,NA,NA,NA,NA
HILIC_90.091345511095_109.269081368148,0.735948786950811,0.9976445116039421,-0.11051128446010539,0.012245364165677525,1,0.08005454000507839,1,RT,15,NA,NA,NA,NA,24.989059397275216,NA,NA,NA
HILIC_90.091345511095_109.269081368148,0.735948786950811,0.9976445116039421,-0.11051128446010539,0.012245364165677525,1,0.08005454000507839,1,RT,30,NA,NA,NA,NA,NA,24.802012481972795,NA,NA
HILIC_90.091345511095_109.269081368148,0.735948786950811,0.9976445116039421,-0.11051128446010539,0.012245364165677525,1,0.08005454000507839,1,RT,60,NA,NA,NA,NA,NA,NA,24.468820899856397,NA
HILIC_90.091345511095_109.269081368148,0.735948786950811,0.9976445116039421,-0.11051128446010539,0.012245364165677525,1,0.08005454000507839,1,RT,90,NA,NA,NA,NA,NA,NA,NA,24.902585175816913
HILIC_90.9766483380363_75.6578333907158,0.23203387478307283,0.9969365741869346,-0.30075400078020265,0.8981774108045388,1,0.934351793499275,1,Ice,15,27.345101849876357,NA,NA,NA,NA,NA,NA,NA
HILIC_90.9766483380363_75.6578333907158,0.23203387478307283,0.9969365741869346,-0.30075400078020265,0.8981774108045388,1,0.934351793499275,1,Ice,30,NA,27.26564408183064,NA,NA,NA,NA,NA,NA
HILIC_90.9766483380363_75.6578333907158,0.23203387478307283,0.9969365741869346,-0.30075400078020265,0.8981774108045388,1,0.934351793499275,1,Ice,60,NA,NA,27.328220599897318,NA,NA,NA,NA,NA
HILIC_90.9766483380363_75.6578333907158,0.23203387478307283,0.9969365741869346,-0.30075400078020265,0.8981774108045388,1,0.934351793499275,1,Ice,90,NA,NA,NA,27.45305514978893,NA,NA,NA,NA
HILIC_90.9766483380363_75.6578333907158,0.23203387478307283,0.9969365741869346,-0.30075400078020265,0.8981774108045388,1,0.934351793499275,1,RT,15,NA,NA,NA,NA,27.044347849096155,NA,NA,NA
HILIC_90.9766483380363_75.6578333907158,0.23203387478307283,0.9969365741869346,-0.30075400078020265,0.8981774108045388,1,0.934351793499275,1,RT,30,NA,NA,NA,NA,NA,27.157585186652828,NA,NA
HILIC_90.9766483380363_75.6578333907158,0.23203387478307283,0.9969365741869346,-0.30075400078020265,0.8981774108045388,1,0.934351793499275,1,RT,60,NA,NA,NA,NA,NA,NA,26.903243422172274,NA
HILIC_90.9766483380363_75.6578333907158,0.23203387478307283,0.9969365741869346,-0.30075400078020265,0.8981774108045388,1,0.934351793499275,1,RT,90,NA,NA,NA,NA,NA,NA,NA,27.233530465161373
HILIC_91.0542144056091_58.2309647900585,0.5213440134094711,0.9969365741869346,-0.12030508063269557,0.32518385451579546,1,0.7981025749599953,1,Ice,15,25.525415485463583,NA,NA,NA,NA,NA,NA,NA
HILIC_91.0542144056091_58.2309647900585,0.5213440134094711,0.9969365741869346,-0.12030508063269557,0.32518385451579546,1,0.7981025749599953,1,Ice,30,NA,25.48052114016653,NA,NA,NA,NA,NA,NA
HILIC_91.0542144056091_58.2309647900585,0.5213440134094711,0.9969365741869346,-0.12030508063269557,0.32518385451579546,1,0.7981025749599953,1,Ice,60,NA,NA,25.769168085099267,NA,NA,NA,NA,NA
HILIC_91.0542144056091_58.2309647900585,0.5213440134094711,0.9969365741869346,-0.12030508063269557,0.32518385451579546,1,0.7981025749599953,1,Ice,90,NA,NA,NA,25.457995798787742,NA,NA,NA,NA
HILIC_91.0542144056091_58.2309647900585,0.5213440134094711,0.9969365741869346,-0.12030508063269557,0.32518385451579546,1,0.7981025749599953,1,RT,15,NA,NA,NA,NA,25.405110404830882,NA,NA,NA
HILIC_91.0542144056091_58.2309647900585,0.5213440134094711,0.9969365741869346,-0.12030508063269557,0.32518385451579546,1,0.7981025749599953,1,RT,30,NA,NA,NA,NA,NA,25.47159200781262,NA,NA
HILIC_91.0542144056091_58.2309647900585,0.5213440134094711,0.9969365741869346,-0.12030508063269557,0.32518385451579546,1,0.7981025749599953,1,RT,60,NA,NA,NA,NA,NA,NA,25.57321421498414,NA
HILIC_91.0542144056091_58.2309647900585,0.5213440134094711,0.9969365741869346,-0.12030508063269557,0.32518385451579546,1,0.7981025749599953,1,RT,90,NA,NA,NA,NA,NA,NA,NA,25.445124196390285
C18_93.0013408568376_201.641971521924,0.8618828425057483,0.9999999999999998,0.06291837725855151,0.6739784941310112,1,0.43068838648124297,1,Ice,15,23.0503084549381,NA,NA,NA,NA,NA,NA,NA
C18_93.0013408568376_201.641971521924,0.8618828425057483,0.9999999999999998,0.06291837725855151,0.6739784941310112,1,0.43068838648124297,1,Ice,30,NA,23.147183332786767,NA,NA,NA,NA,NA,NA
C18_93.0013408568376_201.641971521924,0.8618828425057483,0.9999999999999998,0.06291837725855151,0.6739784941310112,1,0.43068838648124297,1,Ice,60,NA,NA,23.42334169549004,NA,NA,NA,NA,NA
C18_93.0013408568376_201.641971521924,0.8618828425057483,0.9999999999999998,0.06291837725855151,0.6739784941310112,1,0.43068838648124297,1,Ice,90,NA,NA,NA,23.3895592601637,NA,NA,NA,NA
