feature,contrast,F.score,p.value,FDR,Rank
C18_391.123024715946_23.9515061058488,Interaction,0.6424333237802402,0.5914267290093671,1,1966
HILIC_391.182455553712_128.769140153002,Interaction,1.4451307017725536,0.24110468490105388,1,1967
C18_391.215831565923_154.104829342005,Interaction,2.504143049207352,0.0700685212245974,1,1968
HILIC_391.283913498381_27.8952513302058,Interaction,3.4609835980010817,0.023238087160224942,1,1969
C18_391.28586126518_138.186410352084,Interaction,0.32926009300350867,0.8041956436160599,1,1970
HILIC_392.00634890919_78.2498929144857,Interaction,0.3560294361119188,0.7849773633769568,1,1971
HILIC_392.018982588084_183.779873387783,Interaction,0.3240811298564087,0.8079180778218701,1,1972
C18_392.080957438329_151.03672496605,Interaction,0.14726677243825964,0.9309520426050049,1,1973
C18_392.278655795602_221.20135091946,Interaction,0.7215429424232873,0.5439698615738697,1,1974
HILIC_393.098404738888_260.811202355436,Interaction,2.1145433332784993,0.11043627264587588,1,1975
HILIC_394.015838773126_181.616569516646,Interaction,0.9046720655021772,0.44569230133496573,1,1976
HILIC_394.163970527184_289.515299638197,Interaction,0.9586503527949054,0.41977408426054785,1,1977
HILIC_395.117509854557_95.2728653650415,Interaction,0.21231554735699298,0.8873922858247641,1,1978
HILIC_395.124369837712_95.5894156620343,Interaction,2.1895360474641263,0.10116439404294478,1,1979
C18_395.162956754573_33.6945882169142,Interaction,0.7901886487748923,0.50523243184264,1,1980
HILIC_395.363234066407_220.576260271535,Interaction,0.15635221080873074,0.9250953131063617,1,1981
C18_396.114299167864_21.9747107136691,Interaction,0.8330363326759124,0.48221113965435314,1,1982
C18_396.188062404059_165.946857361636,Interaction,0.18864178705220186,0.903632086909364,1,1983
HILIC_396.885239757905_250.953920039539,Interaction,1.7651990935667619,0.16614542918016456,1,1984
HILIC_397.026339285238_174.380644680186,Interaction,0.891696387733415,0.45212603869937606,1,1985
HILIC_397.079277513627_75.3657869007997,Interaction,0.7170100244450174,0.546608185066173,1,1986
C18_397.17870822977_32.3136129849284,Interaction,1.9124005751884412,0.13989008134010378,1,1987
C18_398.327163064175_203.805847145031,Interaction,2.2052170127129296,0.09932674587904468,1,1988
C18_399.022419284065_229.192818948672,Interaction,0.3319493492885561,0.8022630027926441,1,1989
C18_399.094494034896_25.8961363193462,Interaction,0.3080904993659318,0.8194116195203747,1,1990
HILIC_399.09637051808_176.757350595308,Interaction,0.40098812911272375,0.7529015751358372,1,1991
C18_399.151095431398_185.140657674974,Interaction,2.0534454706015444,0.1186168889288936,1,1992
HILIC_399.192710890744_177.514719917511,Interaction,0.362754405193213,0.7801596081927775,1,1993
C18_399.220782812744_28.0618627637981,Interaction,1.0633555825630168,0.3732770269808857,1,1994
HILIC_400.253738579751_20.220441977902,Interaction,1.038761828270867,0.38376180501395124,1,1995
HILIC_400.342228567462_31.2207879017463,Interaction,0.6424794943398621,0.5913981679481387,1,1996
C18_401.024969128615_21.993210366524,Interaction,0.855178435248803,0.47066167926184166,1,1997
C18_401.050350280772_20.5363622917614,Interaction,0.20753328252130132,0.8907006011143235,1,1998
C18_401.32694052472_259.935312131484,Interaction,0.655740678554381,0.5832360651640128,1,1999
C18_402.010646006048_20.6579663299016,Interaction,0.6291092832154738,0.5997103397443668,1,2000
HILIC_402.0557850694_265.536581990201,Interaction,0.3174253763432361,0.812702418490967,1,2001
C18_402.169758394932_209.402354403304,Interaction,0.45102952166797505,0.7177195617271255,1,2002
HILIC_402.233287290438_33.3609586828694,Interaction,3.3053204722724763,0.027758568623436636,1,2003
C18_403.021061452634_44.8850281732317,Interaction,0.8860686702581967,0.4549411862214747,1,2004
C18_403.249135387823_155.137830946666,Interaction,0.6137360444814083,0.6093695969105279,1,2005
HILIC_404.095402148308_236.054726232852,Interaction,0.8040938346557744,0.497664047681064,1,2006
HILIC_404.168000322013_136.439898533326,Interaction,1.4797969922876888,0.23161414407640865,1,2007
HILIC_404.988838034089_159.252727408561,Interaction,1.5386918346911922,0.21631372829682802,1,2008
HILIC_405.09485525484_150.071102020996,Interaction,0.9446527246445214,0.4263652435372304,1,2009
C18_405.134381421421_200.489380954101,Interaction,0.6842727514535527,0.5659561072470096,1,2010
C18_405.191665350097_75.6204812581746,Interaction,1.3312494614263348,0.2749862150476459,1,2011
HILIC_405.208861603303_82.0994437371285,Interaction,0.5264627114640861,0.6661815115759959,1,2012
HILIC_405.263108967184_27.3985466802689,Interaction,0.9757616443123138,0.4118389363011342,1,2013
C18_406.19487596014_73.6365157516575,Interaction,0.4126843352339289,0.7446208129175425,1,2014
HILIC_406.237826653279_128.359439215374,Interaction,0.48567957457701993,0.6937947769956362,1,2015
C18_407.098836594429_26.4028142639542,Interaction,4.0696517536440195,0.011690389900760769,1,2016
C18_407.207168393324_75.2383089012459,Interaction,1.3361662531902159,0.27343375950096016,1,2017
HILIC_408.97599675331_82.2023727595881,Interaction,1.765823039131241,0.1660244397007426,1,2018
HILIC_410.054237735455_190.130648023467,Interaction,0.34714067979810376,0.7913527508684955,1,2019
HILIC_410.058464716931_98.8060802487867,Interaction,0.7655782203947394,0.518857435485839,1,2020
C18_411.044371145992_239.962712782,Interaction,1.8229982232996003,0.15529949797911133,1,2021
HILIC_411.066345866439_173.365415902725,Interaction,1.3502220672587653,0.2690416367387697,1,2022
C18_411.10872968534_22.7386665989818,Interaction,0.2007266378502362,0.8953863553743214,1,2023
HILIC_411.11376755914_242.334169076524,Interaction,0.32626694793750555,0.8063469285946959,1,2024
HILIC_411.237269237639_28.3267282768288,Interaction,0.9462063248136011,0.42562922988483387,1,2025
C18_411.24174846845_186.878292373455,Interaction,1.1501196438014307,0.3383411229330038,1,2026
C18_411.348091062308_292.471508296629,Interaction,2.4574068250206573,0.07399121308489004,1,2027
C18_413.033077225505_22.1789248351828,Interaction,1.032281527993777,0.3865684336882886,1,2028
C18_413.17020659114_30.2147038764755,Interaction,1.438267699307425,0.24302756295394823,1,2029
C18_413.23132683286_203.944080279911,Interaction,0.3047836606983118,0.8217875707668878,1,2030
C18_414.006309982203_49.4437235726797,Interaction,0.7599565938029103,0.5220109707252891,1,2031
HILIC_414.300286634249_30.4529446201658,Interaction,2.0246762705092816,0.12267629580369671,1,2032
C18_414.887067407548_140.159519808623,Interaction,0.5375603168638005,0.6587789380482983,1,2033
HILIC_415.04723121464_135.377632303972,Interaction,1.729538436687899,0.17320696390627072,1,2034
C18_415.102773581178_26.1489860781948,Interaction,1.0029826873940428,0.3994895875632886,1,2035
C18_415.285650911989_171.713511790745,Interaction,1.6279776137169448,0.1949771102922669,1,2036
C18_415.321865442416_222.028243559437,Interaction,0.2835392667010341,0.837030905878293,1,2037
C18_418.110560683684_19.7387845777387,Interaction,3.0664948742982308,0.03651575044446363,1,2038
C18_419.207549087573_58.1391218420344,Interaction,1.3304198317924432,0.2752489932369067,1,2039
HILIC_419.213777530751_91.6097549733512,Interaction,0.5301618815685504,0.6637085217180348,1,2040
HILIC_419.224814429414_148.256490156936,Interaction,1.3625875344234002,0.2652334505040492,1,2041
HILIC_420.197579365597_83.6138925996274,Interaction,0.5875060258986666,0.6260974244676549,1,2042
C18_420.89104952907_45.734819395402,Interaction,0.14846527798009343,0.9301847460912797,1,2043
C18_421.054658182442_32.7533146701932,Interaction,0.02629529625387477,0.9941653149090871,1,2044
HILIC_421.166296637059_161.161598800247,Interaction,0.24872139702952595,0.861853184753407,1,2045
HILIC_422.105444680248_74.6916705803144,Interaction,2.7643214347083305,0.051779960149173444,1,2046
HILIC_422.289841375486_26.7516281369264,Interaction,1.8675556890580247,0.14741974066517757,1,2047
HILIC_423.04457649644_75.184483013065,Interaction,0.3507578752298075,0.7887574226355141,1,2048
HILIC_423.089763000823_291.171312798422,Interaction,0.6918405291781549,0.5614378073940145,1,2049
C18_423.090728801487_20.9140421573036,Interaction,1.2781990454891532,0.29227814418809905,1,2050
HILIC_423.274121367436_29.5659759769086,Interaction,3.1714651243226823,0.03236288494193581,1,2051
C18_423.275120474951_221.316228575714,Interaction,1.4239410339240826,0.2470893401591539,1,2052
HILIC_424.028581490653_79.5753420061028,Interaction,0.5469989607385888,0.652522285502904,1,2053
C18_424.233282689491_60.7088587607091,Interaction,1.1088868774561373,0.35455128428858773,1,2054
C18_425.052595722816_185.934188570366,Interaction,3.4973161793329424,0.02229627065691553,1,2055
C18_425.080671801385_21.3127662399951,Interaction,1.584118060827449,0.20518811453259186,1,2056
HILIC_425.085265481299_211.021005927859,Interaction,2.017494144620933,0.12371119495426136,1,2057
C18_425.230749779607_194.079357822333,Interaction,0.8466431710809327,0.4750858282846917,1,2058
C18_426.022186804983_22.4987525889553,Interaction,0.40635681806506696,0.7490967191793891,1,2059
C18_426.070681313214_24.5898412994641,Interaction,0.5866460464763117,0.6266510574249124,1,2060
C18_426.083957547577_21.3726306442087,Interaction,1.479838572654069,0.23160298047426325,1,2061
C18_426.239991033096_227.513359908505,Interaction,0.019739372363868135,0.9961813838429396,1,2062
C18_427.003608436_22.5531480248337,Interaction,3.027241099380357,0.03820529271879995,1,2063
HILIC_427.005005541511_184.726900674116,Interaction,0.6786854664829325,0.5693095143272859,1,2064
C18_427.087225070752_21.7222681378411,Interaction,1.0914372472330078,0.3616239563911294,1,2065
HILIC_427.095385534162_211.124143996178,Interaction,1.8948872125302594,0.14278404628686905,1,2066
HILIC_427.120090986587_104.927053397612,Interaction,0.3506501402636816,0.7888347048185238,1,2067
HILIC_427.139311340447_83.5812211706187,Interaction,0.2960084776691922,0.8280891762831097,1,2068
HILIC_427.148467541411_211.961802579724,Interaction,1.6525652807115976,0.18947216340538564,1,2069
HILIC_428.027855920976_245.729021245387,Interaction,1.26157120288158,0.29790664744858414,1,2070
HILIC_428.06404798506_185.62712545925,Interaction,1.0150073349474509,0.3941404158237184,1,2071
HILIC_428.151984130423_211.125000812951,Interaction,1.3329071333684959,0.2744618767437339,1,2072
C18_429.047181645008_184.652053204449,Interaction,0.41263411399240324,0.7446563006517083,1,2073
C18_429.058038984914_21.5022725992807,Interaction,0.15588385942222102,0.9253994259599467,1,2074
C18_429.300867188574_161.134284784983,Interaction,0.6217280123242062,0.6043346023765899,1,2075
HILIC_430.787191689462_87.7618068908936,Interaction,1.0392078033411436,0.38356933027414475,1,2076
C18_430.990737500034_186.271209629607,Interaction,1.7429442103621071,0.17051827543902773,1,2077
HILIC_431.072646475202_263.484722778106,Interaction,1.7379197201033736,0.17152114046485484,1,2078
HILIC_431.09803592061_212.581171879091,Interaction,1.8122761143584358,0.15725713286259324,1,2079
C18_431.170993390369_159.849617686191,Interaction,1.8064958575993508,0.15832260562680905,1,2080
HILIC_431.31538064738_28.474297066068,Interaction,0.5047593460996314,0.6807985089773361,1,2081
C18_431.316571064678_159.13408402883,Interaction,1.6856090945006112,0.1823135059135842,1,2082
HILIC_432.979600123476_78.5380908666933,Interaction,0.722531733069014,0.5433956678728987,1,2083
HILIC_433.023776428137_80.6132313914579,Interaction,0.6328459421930048,0.5973789444041064,1,2084
C18_433.112949837502_25.4884369815716,Interaction,0.5406912370541856,0.6566994797347996,1,2085
HILIC_433.123369069814_95.5864534185797,Interaction,0.5407121703992424,0.6566855899280423,1,2086
C18_433.236201749736_148.14873909836,Interaction,2.2389713508537707,0.09548418237358573,1,2087
HILIC_433.33119880236_223.530808681456,Interaction,2.128475910161824,0.10865140230199671,1,2088
HILIC_433.331296140872_27.2338830691548,Interaction,0.8543054087490313,0.47111259789286786,1,2089
C18_434.006203700436_20.5568608860699,Interaction,1.8556975900229091,0.14947719671741497,1,2090
HILIC_434.06055535582_136.563793497594,Interaction,0.11133003710633815,0.953076779963115,1,2091
HILIC_434.138705382379_100.922549708064,Interaction,0.16100644773663503,0.9220608324940966,1,2092
HILIC_435.104501700759_94.6212501189644,Interaction,0.34120953004255744,0.7956106794415405,1,2093
HILIC_435.282780230521_33.0183902563888,Interaction,1.5780259371142042,0.20664712847124986,1,2094
HILIC_435.346304220499_26.7506298392119,Interaction,3.2715133465909285,0.028854105100146382,1,2095
HILIC_436.074295181432_162.189104758625,Interaction,0.021904937989023796,0.9955452344836574,1,2096
C18_436.264125360423_188.438259366989,Interaction,3.373309188940716,0.02568253049496275,1,2097
C18_437.02509235186_207.50205479368,Interaction,0.21476305843261387,0.8856942718923487,1,2098
HILIC_437.064723182212_249.665769421748,Interaction,0.9500572112045033,0.42380969073253894,1,2099
C18_437.198207673048_80.0621363165981,Interaction,1.4283772981724694,0.24582467173030337,1,2100
C18_438.003869427812_39.7220196590183,Interaction,2.0465879615695277,0.11957213579639032,1,2101
C18_438.803280639929_89.5220527110713,Interaction,0.5687713688422853,0.638231554007683,1,2102
C18_439.306399987259_229.334975825659,Interaction,0.5087846510455295,0.6780738463793632,1,2103
HILIC_441.118559250258_145.184800657422,Interaction,0.4856584204797065,0.6938092591368354,1,2104
C18_441.161741949835_135.625444003415,Interaction,0.9606347047069512,0.41884699607131215,1,2105
C18_442.017125690057_20.4024178466533,Interaction,0.6085990004204407,0.6126213160697482,1,2106
HILIC_443.082386358862_48.2395351216971,Interaction,0.8358056313415676,0.48075375673222354,1,2107
C18_443.180153954853_25.4811595762951,Interaction,0.9530700262572951,0.42239090918223676,1,2108
HILIC_443.189130062785_76.4407717162806,Interaction,1.6593161299418748,0.1879875688522689,1,2109
HILIC_443.300431351662_287.832689897748,Interaction,0.5201333444950118,0.6704254145912202,1,2110
HILIC_444.331775909_28.2100930117667,Interaction,1.1575600437083124,0.3354899619567797,1,2111
HILIC_444.979831626159_76.4720995134765,Interaction,0.20413415300592522,0.8930440887603662,1,2112
HILIC_445.107186774059_204.78575019132,Interaction,0.33106082587323227,0.8029015143827655,1,2113
HILIC_445.1155028625_103.785913175539,Interaction,0.9217869367884793,0.43732740952304505,1,2114
HILIC_445.206084686675_136.388171024251,Interaction,0.36925831233906364,0.7755057258571233,1,2115
C18_445.244833610508_209.958221317037,Interaction,0.02618227191835542,0.9942022708270049,1,2116
C18_445.33321501705_214.430740532075,Interaction,2.8091434806677382,0.04915837577199142,1,2117
HILIC_445.369813065441_30.3208534217797,Interaction,0.3987023368617728,0.7545234671679912,1,2118
HILIC_446.078930313011_205.892768509691,Interaction,0.24205321251597675,0.8665704582679796,1,2119
C18_446.259833926377_208.953930158623,Interaction,0.8563196517376759,0.470072791021402,1,2120
HILIC_446.994867748646_78.0494204558376,Interaction,0.9519661376626112,0.42291026192428127,1,2121
HILIC_447.068383764274_262.472342519095,Interaction,0.3575297373775023,0.7839020895471822,1,2122
C18_447.095544248076_25.5731065199178,Interaction,0.3221470360850908,0.8093083427865476,1,2123
C18_447.259928467821_224.964908712396,Interaction,0.7058988285083613,0.5531172273173376,1,2124
C18_447.276485189803_214.055012149961,Interaction,0.6172651286355706,0.6071426558086768,1,2125
HILIC_447.329647953704_30.3754250677909,Interaction,1.0234836972877124,0.3904083811793367,1,2126
HILIC_447.34654993889_26.142056000654,Interaction,0.31461362881725585,0.8147235103246228,1,2127
HILIC_447.990073153592_75.3883551499327,Interaction,0.9746993166642378,0.4123276853192682,1,2128
C18_448.307363151632_28.7415662435814,Interaction,1.2001128841886965,0.31960791822278023,1,2129
C18_449.13097683065_22.8738843558547,Interaction,1.1656994532865577,0.33239645679550367,1,2130
C18_449.218068336209_37.3319053502341,Interaction,0.4141824824685787,0.7435624608604765,1,2131
C18_449.25417588275_29.7679553080159,Interaction,0.6024818753555407,0.6165089830415127,1,2132
HILIC_449.361166135109_26.5667716783758,Interaction,0.8139573105790316,0.4923522858126884,1,2133
C18_450.139395356625_31.1196715326463,Interaction,0.10676646358837215,0.9557443847433411,1,2134
C18_450.258169608527_29.5477683584914,Interaction,1.8632492495220485,0.14816366417200377,1,2135
C18_450.279124400938_241.645142751186,Interaction,0.11192747031431724,0.9527248757713098,1,2136
C18_451.126319376652_23.5029587911939,Interaction,0.7352996205579628,0.536023786052994,1,2137
HILIC_451.139901136321_285.396425892552,Interaction,0.22693621808286762,0.8772041019207919,1,2138
HILIC_451.239753841249_164.043210937982,Interaction,2.1499747274492287,0.10595385165668336,1,2139
C18_451.31780584059_253.551633110795,Interaction,0.26260004623967403,0.8519921744605101,1,2140
C18_452.29432141955_253.828016594659,Interaction,0.7813603813012536,0.510086189661159,1,2141
C18_453.157075756761_28.4197237356423,Interaction,0.4419357372952839,0.7240619502269412,1,2142
HILIC_454.203428489407_106.548616425075,Interaction,0.8361222020617336,0.48058739212183754,1,2143
HILIC_455.130966776741_57.5499079367585,Interaction,1.7179157206981202,0.17557182941030777,1,2144
C18_455.233346070844_163.126729883162,Interaction,1.8863254138146126,0.14422041258841695,1,2145
HILIC_456.310536859891_29.7156802044967,Interaction,1.5071300175032512,0.22438701100715464,1,2146
C18_457.238433663578_207.321679748046,Interaction,1.541013425371236,0.21573115802428788,1,2147
C18_457.258221550915_207.447870120604,Interaction,1.1406766107395288,0.34199198163137723,1,2148
HILIC_458.23814571094_29.2450887264379,Interaction,0.8233990041084446,0.48731174108102926,1,2149
HILIC_459.066961186687_122.778940692435,Interaction,0.6265782250582421,0.6012931896218184,1,2150
HILIC_459.115848665155_87.3777140792851,Interaction,1.026429322833659,0.3891189128873943,1,2151
C18_460.258307079609_189.497029699514,Interaction,0.40782822444112654,0.7480550527348089,1,2152
C18_461.108304146091_22.6026203120507,Interaction,0.8833203810205735,0.45632141748989963,1,2153
C18_461.290332755768_216.922396899202,Interaction,0.5106540877887014,0.6768105417590912,1,2154
C18_461.364009701445_291.606941366353,Interaction,2.3181050447989975,0.08705207006081778,1,2155
C18_462.065520583893_21.3814145339579,Interaction,2.4014424402279824,0.0789821106614307,1,2156
HILIC_462.145812219137_27.3322186631598,Interaction,1.095518800327134,0.35995814603358983,1,2157
HILIC_463.095324035697_124.102535423268,Interaction,1.6784607316384197,0.18383926410412638,1,2158
C18_464.301174127863_27.3568379129023,Interaction,0.24422117434209872,0.8650384070180407,1,2159
C18_464.314784662748_173.53177657863,Interaction,0.729689996623986,0.5392529386580391,1,2160
HILIC_464.985115827771_77.5487688990615,Interaction,0.8351931392714875,0.4810757712809913,1,2161
HILIC_465.064463545348_145.105702509009,Interaction,2.0318999250980623,0.12164414108669737,1,2162
C18_465.332803644008_253.908263450997,Interaction,1.5730609318542006,0.20784368853607316,1,2163
C18_465.349188941258_254.012640401356,Interaction,0.7024925385454108,0.5551245695135336,1,2164
C18_466.294008537614_292.590360793036,Interaction,1.3749392462889674,0.26148096662846587,1,2165
C18_467.045092854263_22.4634949479923,Interaction,0.5834794032423432,0.6286924692505435,1,2166
HILIC_467.119294372736_178.476361017872,Interaction,0.9227115676331645,0.4368794042167784,1,2167
C18_468.129231133837_21.5499900860709,Interaction,0.2148569529353713,0.8856290671777453,1,2168
HILIC_469.181602196908_146.268527284645,Interaction,0.3586115877476651,0.7831268807075699,1,2169
HILIC_469.202628876197_137.345406788478,Interaction,1.0160428753689505,0.39368276996427676,1,2170
C18_469.307337400678_254.32567271021,Interaction,0.7938515788430253,0.5032296604378854,1,2171
HILIC_471.049857175163_78.2636299642908,Interaction,0.7974208650682105,0.5012843488014482,1,2172
HILIC_472.221617443502_44.5842368118981,Interaction,0.5961555306394073,0.6205472992451987,1,2173
C18_473.071844833844_21.2419973002677,Interaction,1.9767996523296438,0.1297418699122994,1,2174
C18_473.253125891747_203.226560019788,Interaction,0.7465885847632422,0.5295715556851928,1,2175
C18_473.363060411347_237.498159783661,Interaction,0.43319331321941723,0.7301821034484055,1,2176
C18_475.09679560551_21.5672472291846,Interaction,0.0495477587410599,0.9852370797870948,1,2177
HILIC_475.123302990854_154.456443898193,Interaction,0.6342913464232011,0.5964788518098186,1,2178
C18_475.182375162896_205.925663842153,Interaction,0.5799304802548264,0.6309855512918184,1,2179
C18_475.26571814933_182.543181744311,Interaction,0.8526703011898439,0.47195811454038017,1,2180
C18_475.343265741181_211.544876629609,Interaction,0.47242559814415763,0.702899008498478,1,2181
HILIC_476.021370040317_78.652209386009,Interaction,2.1152161726589656,0.1103494048384425,1,2182
HILIC_476.093210350423_239.380975101628,Interaction,1.175339687290823,0.3287668020684973,1,2183
C18_476.185542401183_205.814387488477,Interaction,0.5456083422585056,0.6534417932487661,1,2184
HILIC_476.306234848608_32.4790202235862,Interaction,0.9726546990442065,0.4132698067018551,1,2185
C18_477.161501400431_24.2801870664151,Interaction,1.458887205715572,0.23729447571247625,1,2186
HILIC_478.321092930602_28.5878945573036,Interaction,0.32966878046852904,0.8039019237184031,1,2187
HILIC_478.975143351067_35.4207644335095,Interaction,1.0230945461760155,0.3905790218149769,1,2188
C18_479.086802326679_25.3463457772019,Interaction,0.413590874443301,0.7439803317390318,1,2189
HILIC_479.308880867078_35.0178695926042,Interaction,0.15908198411048555,0.923318241150034,1,2190
C18_480.112259724494_23.1279008080944,Interaction,0.35054302297121415,0.788911545016603,1,2191
C18_480.244943222006_168.901920538506,Interaction,1.1093411841017122,0.3543688504341791,1,2192
HILIC_481.118593186614_141.457825296736,Interaction,0.25959193212759185,0.8541338900843862,1,2193
HILIC_481.348018445837_40.129874230834,Interaction,2.414277643117462,0.07780818077448401,1,2194
C18_481.977125634003_18.3597083907075,Interaction,0.9445125122541815,0.42643172366538196,1,2195
HILIC_482.36036878883_42.2000132981632,Interaction,0.7906061676880969,0.5050038174552722,1,2196
C18_482.874685960515_89.2278767202824,Interaction,0.17649504520300005,0.9118124460316421,1,2197
C18_482.96095574325_19.0214941854884,Interaction,0.3642917785297644,0.7790590218735536,1,2198
C18_483.273417119021_152.399636170276,Interaction,1.1363414791633173,0.343680190040946,1,2199
HILIC_483.364034963009_42.9179442728412,Interaction,0.8631000882308217,0.4665868197054649,1,2200
HILIC_485.063953238173_85.5550214786401,Interaction,1.7203913514879337,0.17506546293483888,1,2201
C18_485.167198305065_31.9693003692502,Interaction,0.40674507174381647,0.7488218107928911,1,2202
HILIC_486.067096530929_85.3598360701482,Interaction,0.28151587006152606,0.8384800253939171,1,2203
HILIC_486.112385336935_172.956778493399,Interaction,1.0880740423295576,0.3630018796377015,1,2204
HILIC_486.305748671048_28.8749528630858,Interaction,0.7125061584540103,0.5492394204344833,1,2205
HILIC_487.085787163489_160.417447988615,Interaction,0.7084776068810283,0.5516012543803694,1,2206
HILIC_487.145562049085_157.884770577831,Interaction,1.3522011124609437,0.2684286616112008,1,2207
C18_488.276832149504_139.532557553813,Interaction,0.6338137328007395,0.596776167841031,1,2208
C18_489.041630268884_21.7011149514343,Interaction,0.7972278464135146,0.501389388748308,1,2209
HILIC_489.089117149709_130.063221383569,Interaction,2.472192666759559,0.07272672588941542,1,2210
C18_489.14225785702_27.9385454008536,Interaction,0.22338534610763605,0.8796879744628875,1,2211
HILIC_490.037151319982_77.9516509352434,Interaction,1.5037162256481096,0.22527756493881307,1,2212
HILIC_490.974392162851_77.2229479748181,Interaction,0.2909352569817806,0.8317293469998281,1,2213
C18_491.88163015043_65.9937090631712,Interaction,0.5961217887539237,0.6205688857880616,1,2214
HILIC_492.230973270397_165.781546799303,Interaction,0.6492045722160007,0.587248670384726,1,2215
HILIC_492.992898744708_43.6542670288059,Interaction,4.08734840803404,0.011461487887545023,1,2216
C18_493.079246824928_20.8060764259573,Interaction,0.3359476956721211,0.7993901185766644,1,2217
C18_494.081966496223_21.4300796001753,Interaction,2.9594965247049916,0.041311268552877325,1,2218
C18_494.325440135646_194.566514047496,Interaction,0.48486139822079216,0.6943550174971915,1,2219
C18_495.043483034431_22.0390972463418,Interaction,0.8499288989789243,0.4733785743672734,1,2220
C18_495.091167820974_27.110391203947,Interaction,0.3970111894497012,0.7557241442534388,1,2221
C18_495.334931698653_272.508482133675,Interaction,0.22600144133091632,0.8778585421084755,1,2222
C18_495.368132056872_254.181329458853,Interaction,0.10088662092864435,0.9591258428806438,1,2223
C18_496.055276893553_38.4694317270664,Interaction,1.8826358289443754,0.1448438132547693,1,2224
HILIC_496.100698374898_93.242763662629,Interaction,0.1114968561534917,0.9529785804055245,1,2225
HILIC_496.142394701185_234.213285368639,Interaction,0.4769003482352271,0.699818510566644,1,2226
C18_497.101589827299_20.4053112324104,Interaction,0.506391963030919,0.679692680797636,1,2227
HILIC_497.104152935652_92.5779017703695,Interaction,0.8095407852651997,0.4947248887180622,1,2228
C18_497.242818375336_201.398277982654,Interaction,0.5044935354301581,0.6809786465656824,1,2229
C18_497.323541814614_259.111873175324,Interaction,0.9383262507605972,0.4293739300167142,1,2230
HILIC_498.123980737654_80.5268723426769,Interaction,0.8220992938751547,0.488003048425779,1,2231
C18_498.28917869569_28.5464367383536,Interaction,0.6259113062832409,0.6017107521272207,1,2232
C18_498.923260145296_69.9104046145368,Interaction,0.6816790372197612,0.5675109655818098,1,2233
HILIC_500.099453509909_295.544537247493,Interaction,0.3877341263836883,0.7623210264661804,1,2234
C18_500.953126046284_40.1404893218295,Interaction,1.5571268183460658,0.21172959555718918,1,2235
C18_501.197960509416_214.755305220796,Interaction,1.6395518432798497,0.19236649605221695,1,2236
C18_501.395325766047_253.49482351475,Interaction,0.6168515097711603,0.6074033661603813,1,2237
C18_504.030581095098_173.377756784406,Interaction,0.9150042689610423,0.44062600050464185,1,2238
HILIC_504.265032704166_32.3973658782544,Interaction,0.12663505944839937,0.9438796219060539,1,2239
C18_504.273030070801_200.177614193415,Interaction,0.38837164013316955,0.7618671521570984,1,2240
HILIC_505.176180686111_124.227790672243,Interaction,0.19445435191529445,0.899678451189484,1,2241
HILIC_505.182879638075_152.299104886076,Interaction,0.308490827374736,0.8191239504673014,1,2242
C18_505.336135323353_187.285959263513,Interaction,0.32737240841569926,0.8055523669808159,1,2243
C18_506.288432606262_179.019537118173,Interaction,0.15415579512206926,0.9265194857473193,1,2244
C18_506.952664363912_60.535191275555,Interaction,0.8722616394521341,0.4619115621211053,1,2245
C18_507.223703865605_28.3853570292437,Interaction,0.5570201919778673,0.6459198208724832,1,2246
HILIC_507.268520663042_50.0522650762668,Interaction,2.0598708828398435,0.11772876332113645,1,2247
C18_507.369205651671_293.642372664831,Interaction,0.8903795807305399,0.4527833991686825,1,2248
HILIC_509.182585217864_261.48314400387,Interaction,0.8823599522636542,0.4568046043264301,1,2249
C18_511.124186041809_32.6292437391331,Interaction,0.6510626185829299,0.5861059512742289,1,2250
C18_511.221877323268_195.419457575908,Interaction,0.8372343307696133,0.48000332745835406,1,2251
HILIC_511.327535415206_31.9803172726428,Interaction,2.5298470193788605,0.06800158384263405,1,2252
C18_512.939223822444_64.2929522197539,Interaction,1.1588134937042538,0.3350118366107442,1,2253
HILIC_514.171281653405_99.9690062693166,Interaction,0.42692149271971175,0.73458586451339,1,2254
C18_515.298687189846_294.382778276704,Interaction,0.5975877857626831,0.6196314752464582,1,2255
HILIC_516.053041511665_77.6870264818678,Interaction,0.8881941150416004,0.45387621342337714,1,2256
HILIC_519.075086641044_148.725787668615,Interaction,2.1860521045198626,0.10157729457653156,1,2257
C18_519.223474368044_28.5733255155603,Interaction,1.5828762946587913,0.20548468932533803,1,2258
HILIC_520.154148417398_151.458257741832,Interaction,2.853337142412851,0.046705792940672,1,2259
HILIC_520.218928941199_285.832846965,Interaction,0.22530374098244998,0.878346748721085,1,2260
C18_520.268057721941_145.765308360607,Interaction,0.6091239106219382,0.6122885024087383,1,2261
C18_521.132395337523_23.4421524541489,Interaction,0.048527587689808985,0.9856768725156932,1,2262
C18_521.236453764836_195.571252053367,Interaction,2.5088387415400506,0.06968622924574355,1,2263
C18_521.384928669759_294.967751827498,Interaction,1.3653433063540994,0.2643918025567008,1,2264
HILIC_522.950660777923_147.090254914506,Interaction,0.42157167471516027,0.7383505670666035,1,2265
C18_523.326002076418_249.316142300418,Interaction,0.6640700402612528,0.5781516817356577,1,2266
C18_524.241491754691_247.19629619939,Interaction,0.5826655976496489,0.6292178097152378,1,2267
